arb_type,event_id,market_id,outcome_label,direction,size,profit,roi,ts_utc,legs_json
EVENT_OUTCOME,ATLANTA_HAWKS|BOSTON_CELTICS|2026-01-18|M,ATLANTA_HAWKS|BOSTON_CELTICS,ATLANTA_HAWKS|BOSTON_CELTICS,POLY:A + KALSHI:B,3200.0,68.55168000000003,0.02189136559021994,2026-01-18T01:18:54.002787+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159750:ATLANTA_HAWKS"",""outcome_label"":""ATLANTA_HAWKS"",""raw_vwap"":0.21,""eff_vwap"":0.21020999999999998,""worst_price"":0.21},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17BOSATL-BOS"",""outcome_label"":""BOSTON_CELTICS"",""raw_vwap"":0.76,""eff_vwap"":0.7683675999999999,""worst_price"":0.76}]"
EVENT_OUTCOME,NEW_YORK_KNICKS|PHOENIX_SUNS|2026-01-18|M,NEW_YORK_KNICKS|PHOENIX_SUNS,NEW_YORK_KNICKS|PHOENIX_SUNS,KALSHI:A + POLY:B,400.0,3.283680000000004,0.008277148769680068,2026-01-18T01:19:44.205743+00:00,"[{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17PHXNYK-NYK"",""outcome_label"":""NEW_YORK_KNICKS"",""raw_vwap"":0.41,""eff_vwap"":0.41451409999999994,""worst_price"":0.41},{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159759:PHOENIX_SUNS"",""outcome_label"":""PHOENIX_SUNS"",""raw_vwap"":0.5767,""eff_vwap"":0.5772767,""worst_price"":0.58}]"
EVENT_OUTCOME,NEW_YORK_KNICKS|PHOENIX_SUNS|2026-01-18|M,NEW_YORK_KNICKS|PHOENIX_SUNS,NEW_YORK_KNICKS|PHOENIX_SUNS,KALSHI:A + POLY:B,3200.0,25.99917000000005,0.008191292754009786,2026-01-18T01:22:55.834466+00:00,"[{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17PHXNYK-NYK"",""outcome_label"":""NEW_YORK_KNICKS"",""raw_vwap"":0.45,""eff_vwap"":0.4549545,""worst_price"":0.45},{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159759:PHOENIX_SUNS"",""outcome_label"":""PHOENIX_SUNS"",""raw_vwap"":0.536384375,""eff_vwap"":0.536920759375,""worst_price"":0.54}]"
EVENT_OUTCOME,NEW_YORK_KNICKS|PHOENIX_SUNS|2026-01-18|M,NEW_YORK_KNICKS|PHOENIX_SUNS,NEW_YORK_KNICKS|PHOENIX_SUNS,KALSHI:A + POLY:B,200.0,1.9121100000000126,0.00965283642528583,2026-01-18T01:24:32.080703+00:00,"[{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17PHXNYK-NYK"",""outcome_label"":""NEW_YORK_KNICKS"",""raw_vwap"":0.48,""eff_vwap"":0.48528479999999996,""worst_price"":0.48},{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159759:PHOENIX_SUNS"",""outcome_label"":""PHOENIX_SUNS"",""raw_vwap"":0.50465,""eff_vwap"":0.50515465,""worst_price"":0.51}]"
EVENT_OUTCOME,NEW_YORK_KNICKS|PHOENIX_SUNS|2026-01-18|M,NEW_YORK_KNICKS|PHOENIX_SUNS,NEW_YORK_KNICKS|PHOENIX_SUNS,KALSHI:A + POLY:B,3200.0,30.535802100000183,0.009634373570218072,2026-01-18T01:26:02.344625+00:00,"[{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17PHXNYK-NYK"",""outcome_label"":""NEW_YORK_KNICKS"",""raw_vwap"":0.5,""eff_vwap"":0.505505,""worst_price"":0.5},{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159759:PHOENIX_SUNS"",""outcome_label"":""PHOENIX_SUNS"",""raw_vwap"":0.48446809374999994,""eff_vwap"":0.4849525618437499,""worst_price"":0.49}]"
EVENT_OUTCOME,PORTLAND_TRAIL_BLAZERS|SACRAMENTO_KINGS|2026-01-19|M,PORTLAND_TRAIL_BLAZERS|SACRAMENTO_KINGS,PORTLAND_TRAIL_BLAZERS|SACRAMENTO_KINGS,POLY:A + KALSHI:B,800.0,23.50147720000018,0.03026596511124771,2026-01-18T01:27:50.501001+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1167540:PORTLAND_TRAIL_BLAZERS"",""outcome_label"":""PORTLAND_TRAIL_BLAZERS"",""raw_vwap"":0.43435349999999995,""eff_vwap"":0.4347878534999999,""worst_price"":0.47},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN18PORSAC-SAC"",""outcome_label"":""SACRAMENTO_KINGS"",""raw_vwap"":0.53,""eff_vwap"":0.5358352999999999,""worst_price"":0.53}]"
EVENT_OUTCOME,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS|2026-01-18|M,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS,MINNESOTA_TIMBERWOLVES|SAN_ANTONIO_SPURS,POLY:A + KALSHI:B,3200.0,42.60576000000037,0.01349396266713921,2026-01-18T01:28:02.499690+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159766:MINNESOTA_TIMBERWOLVES"",""outcome_label"":""MINNESOTA_TIMBERWOLVES"",""raw_vwap"":0.41,""eff_vwap"":0.41040999999999994,""worst_price"":0.41},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17MINSAS-SAS"",""outcome_label"":""SAN_ANTONIO_SPURS"",""raw_vwap"":0.57,""eff_vwap"":0.5762757,""worst_price"":0.57}]"
EVENT_OUTCOME,NEW_YORK_KNICKS|PHOENIX_SUNS|2026-01-18|M,NEW_YORK_KNICKS|PHOENIX_SUNS,NEW_YORK_KNICKS|PHOENIX_SUNS,KALSHI:A + POLY:B,3200.0,52.575720000000274,0.01670436373452653,2026-01-18T01:29:38.885364+00:00,"[{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17PHXNYK-NYK"",""outcome_label"":""NEW_YORK_KNICKS"",""raw_vwap"":0.54,""eff_vwap"":0.5459453999999999,""worst_price"":0.54},{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159759:PHOENIX_SUNS"",""outcome_label"":""PHOENIX_SUNS"",""raw_vwap"":0.4371875,""eff_vwap"":0.43762468749999994,""worst_price"":0.44}]"
EVENT_OUTCOME,NEW_YORK_KNICKS|PHOENIX_SUNS|2026-01-18|M,NEW_YORK_KNICKS|PHOENIX_SUNS,NEW_YORK_KNICKS|PHOENIX_SUNS,KALSHI:A + POLY:B,3200.0,139.66272000000026,0.045636381621309494,2026-01-18T01:29:48.906996+00:00,"[{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17PHXNYK-NYK"",""outcome_label"":""NEW_YORK_KNICKS"",""raw_vwap"":0.54,""eff_vwap"":0.5459453999999999,""worst_price"":0.54},{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159759:PHOENIX_SUNS"",""outcome_label"":""PHOENIX_SUNS"",""raw_vwap"":0.41,""eff_vwap"":0.41040999999999994,""worst_price"":0.41}]"
EVENT_OUTCOME,NEW_YORK_KNICKS|PHOENIX_SUNS|2026-01-18|M,NEW_YORK_KNICKS|PHOENIX_SUNS,NEW_YORK_KNICKS|PHOENIX_SUNS,POLY:A + KALSHI:B,3200.0,40.695852000000286,0.012881270714553656,2026-01-18T01:31:19.133574+00:00,"[{""venue"":""polymarket"",""side"":""YES"",""market_id"":""1159759:NEW_YORK_KNICKS"",""outcome_label"":""NEW_YORK_KNICKS"",""raw_vwap"":0.61259625,""eff_vwap"":0.6132088462499999,""worst_price"":0.62},{""venue"":""kalshi"",""side"":""YES"",""market_id"":""KXNBAGAME-26JAN17PHXNYK-PHX"",""outcome_label"":""PHOENIX_SUNS"",""raw_vwap"":0.37,""eff_vwap"":0.37407369999999995,""worst_price"":0.37}]"
